"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5653","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Wed Jul 15 13:44:11 UTC 2026","passed","Wed Jul 15 13:44:17 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Создание пользователя с отрицательным балансом","269","Проверка создания пользователя с отрицательным балансом","AllTestSuite","Wed Jul 15 13:03:36 UTC 2026","failed","Wed Jul 15 13:03:36 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithNegativeBalance"
"Проверка сортировки пользователей по фамилии от Z-A","23321","Проверка сортировки пользователей по фамилии от Z-A","AllTestSuite","Wed Jul 15 13:30:41 UTC 2026","failed","Wed Jul 15 13:31:04 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByLastNameDecrease"
"API проверка создания авто POST /car с невалидным телом","254","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Wed Jul 15 13:03:02 UTC 2026","passed","Wed Jul 15 13:03:03 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Проверка сортировки пользователей по имени от A-Z","19206","Проверка сортировки пользователей по имени от A-Z","AllTestSuite","Wed Jul 15 13:28:29 UTC 2026","passed","Wed Jul 15 13:28:48 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByFirstNameIncrease"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7558","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Wed Jul 15 13:21:42 UTC 2026","passed","Wed Jul 15 13:21:50 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"","21512","Проверка корректного увеличения баланса пользователя","AllTestSuite","Wed Jul 15 13:48:24 UTC 2026","failed","Wed Jul 15 13:48:45 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneySuccess"
"Проверка, что радиокнопки Buy и Sell на странице Cars -> Buy or Sell в неактивном состоянии","6518","Проверка, что радиокнопки Buy и Sell на странице Cars -> Buy or Sell в неактивном состоянии","AllTestSuite","Wed Jul 15 13:17:55 UTC 2026","passed","Wed Jul 15 13:18:01 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testRadioButtonDefault"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по возрастанию","10022","Проверка корректной сортировки первых 30 значений атрибута таблицы ID Cars по возрастанию","AllTestSuite","Wed Jul 15 13:08:56 UTC 2026","passed","Wed Jul 15 13:09:06 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortIdLowHigh"
"Проверка сортировки пользователей по возрастанию возраста","18961","Проверка сортировки пользователей по возрастанию возраста","AllTestSuite","Wed Jul 15 13:27:47 UTC 2026","passed","Wed Jul 15 13:28:06 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByAgeIncrease"
