"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Удаление пользователя через DELETE /user/{userId}","1083","Проверка удаления пользователя через DELETE /user/{userId}","API Test Suite","Wed Jul 01 08:56:49 UTC 2026","passed","Wed Jul 01 08:56:50 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testDeleteUser"
"API проверка создания авто POST /car с невалидным телом","443","API проверка создания авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:16 UTC 2026","passed","Wed Jul 01 08:56:16 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Авторизация с невалидным Password","439","Авторизация с невалидным Password","API Test Suite","Wed Jul 01 08:57:04 UTC 2026","passed","Wed Jul 01 08:57:04 UTC 2026","tests.api.login.LoginApiTest","AllTests-API","tests.api.login.LoginApiTest","checkingAuthorizationWithInvalidPasswordAPI"
"Запрос автомобиля с несуществующим id GET /car/{carId}","361","Запрос автомобиля с несуществующим id GET /car/{carId}","API Test Suite","Wed Jul 01 08:56:23 UTC 2026","failed","Wed Jul 01 08:56:24 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeGetCar"
"Удаление автомобиля с несуществующим id DELETE /car/{carId}","354","Удаление автомобиля с несуществующим id DELETE /car/{carId}","API Test Suite","Wed Jul 01 08:56:20 UTC 2026","passed","Wed Jul 01 08:56:20 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeDeleteCar"
"Получение информации о пользователе с имуществом","770","Проверка получения информации о пользователе с имуществом через GET /user/{userId}/info","API Test Suite","Wed Jul 01 08:56:46 UTC 2026","passed","Wed Jul 01 08:56:47 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetUserInfoWithHouseAndCars"
"API проверка создания авто POST /car с невалидным телом","353","API проверка создания авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:18 UTC 2026","passed","Wed Jul 01 08:56:19 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Создание пользователя без обязательных полей","365","Проверка создания пользователя без обязательных полей","API Test Suite","Wed Jul 01 08:56:54 UTC 2026","passed","Wed Jul 01 08:56:54 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithoutRequiredFields"
"API проверка обновления авто POST /car с невалидным телом","2164","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:32 UTC 2026","passed","Wed Jul 01 08:56:35 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"API проверка обновления авто POST /car с невалидным телом","2068","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:25 UTC 2026","passed","Wed Jul 01 08:56:27 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Обновление несуществующего пользователя","361","Проверка обновления несуществующего пользователя","API Test Suite","Wed Jul 01 08:56:52 UTC 2026","passed","Wed Jul 01 08:56:53 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testUpdateNonExistentUser"
"Авторизация с пустым телом запроса","350","Авторизация с пустым телом запроса","API Test Suite","Wed Jul 01 08:57:03 UTC 2026","passed","Wed Jul 01 08:57:03 UTC 2026","tests.api.login.LoginApiTest","AllTests-API","tests.api.login.LoginApiTest","checkingAuthorizationRequestWithAnEmptyRequestBodyAPI"
"API проверка обновления авто POST /car с невалидным телом","2221","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:27 UTC 2026","passed","Wed Jul 01 08:56:30 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Изменение автомобиля с несуществующим id GET /car/{carId}","355","Изменение автомобиля с несуществующим id GET /car/{carId}","API Test Suite","Wed Jul 01 08:56:24 UTC 2026","passed","Wed Jul 01 08:56:24 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCar"
"Авторизация пользователя с валидными данными (JSON) тестирование API","438","Авторизация пользователя с валидными данными (JSON) POST/login","API Test Suite","Wed Jul 01 08:57:02 UTC 2026","passed","Wed Jul 01 08:57:03 UTC 2026","tests.api.login.LoginApiTest","AllTests-API","tests.api.login.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"API проверка создания авто POST /car с невалидным телом","358","API проверка создания авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:17 UTC 2026","passed","Wed Jul 01 08:56:18 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"API проверка всего цикла CRUD. Создание, получение, изменения и удаление авто","2761","API проверка всего цикла CRUD. Создание, получение, изменения и удаление авто","API Test Suite","Wed Jul 01 08:56:07 UTC 2026","passed","Wed Jul 01 08:56:09 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkCarsCRUD"
"API проверка получения авто конкретного пользователя GET /user/{userId}/cars","3005","API проверка получения авто конкретного пользователя GET /user/{userId}/cars","API Test Suite","Wed Jul 01 08:56:10 UTC 2026","passed","Wed Jul 01 08:56:13 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkUserCar"
"Получение пользователя по ID через GET /user/{userId}","755","Проверка получения пользователя через GET /user/{userId}","API Test Suite","Wed Jul 01 08:56:40 UTC 2026","passed","Wed Jul 01 08:56:41 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetUserById"
"Создание пользователя с валидными данными через POST /user","1093","Проверка создания пользователя через POST /user с валидными данными","API Test Suite","Wed Jul 01 08:56:38 UTC 2026","passed","Wed Jul 01 08:56:40 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithValidData"
"API проверка создания авто POST /car с невалидным телом","367","API проверка создания авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:19 UTC 2026","passed","Wed Jul 01 08:56:19 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"API проверка списка всех авто с помощью ручки GET /cars","1936","API проверка списка всех авто с помощью ручки GET /cars","API Test Suite","Wed Jul 01 08:56:13 UTC 2026","passed","Wed Jul 01 08:56:15 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkGetAllCars"
"API проверка обновления авто POST /car с невалидным телом","1993","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:30 UTC 2026","passed","Wed Jul 01 08:56:32 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Обновление данных пользователя через PUT /user/{userId}","760","Проверка обновления пользователя через PUT /user/{userId}","API Test Suite","Wed Jul 01 08:56:48 UTC 2026","passed","Wed Jul 01 08:56:48 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testUpdateUser"
"API проверка обновления авто POST /car с невалидным телом","2012","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:35 UTC 2026","passed","Wed Jul 01 08:56:37 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Удаление несуществующего пользователя","351","Проверка удаления несуществующего пользователя","API Test Suite","Wed Jul 01 08:56:53 UTC 2026","passed","Wed Jul 01 08:56:53 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testDeleteNonExistentUser"
"Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","365","Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","API Test Suite","Wed Jul 01 08:56:38 UTC 2026","passed","Wed Jul 01 08:56:38 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUserCar"
"Проверка получения access_token в ответе POST/login","458","Проверка получения access_token в ответе POST/login","API Test Suite","Wed Jul 01 08:57:03 UTC 2026","passed","Wed Jul 01 08:57:03 UTC 2026","tests.api.login.LoginApiTest","AllTests-API","tests.api.login.LoginApiTest","checkingWhetherAnAccessTokenInTheLoginResponseAPI"
"Создание пользователя с отрицательным балансом","377","Проверка создания пользователя с отрицательным балансом","API Test Suite","Wed Jul 01 08:57:02 UTC 2026","failed","Wed Jul 01 08:57:02 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithNegativeBalance"
"Авторизация с невалидным email","443","Авторизация с невалидным email","API Test Suite","Wed Jul 01 08:57:03 UTC 2026","passed","Wed Jul 01 08:57:04 UTC 2026","tests.api.login.LoginApiTest","AllTests-API","tests.api.login.LoginApiTest","checkingAuthorizationWithInvalidEmailAPI"
"Создание пользователя с невалидными данными","348","Проверка создания пользователя с невалидными данными","API Test Suite","Wed Jul 01 08:56:51 UTC 2026","passed","Wed Jul 01 08:56:51 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithInvalidData"
"API проверка создания авто POST /car с невалидным телом","358","API проверка создания авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 08:56:17 UTC 2026","passed","Wed Jul 01 08:56:17 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Получение списка всех пользователей через GET /users","2845","Проверка получения списка пользователей через GET /users","API Test Suite","Wed Jul 01 08:56:42 UTC 2026","passed","Wed Jul 01 08:56:45 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetAllUsers"
"Получение несуществующего пользователя","353","Проверка получения несуществующего пользователя","API Test Suite","Wed Jul 01 08:56:51 UTC 2026","passed","Wed Jul 01 08:56:52 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetNonExistentUser"
"Создание пользователя с невалидным возрастом","712","Проверка создания пользователя с невалидным возрастом","API Test Suite","Wed Jul 01 08:56:58 UTC 2026","failed","Wed Jul 01 08:56:59 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithInvalidAge"
