"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6938","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Wed Jul 22 13:16:36 UTC 2026","passed","Wed Jul 22 13:16:43 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"Авторизация пользователя с валидными данными (JSON) тестирование API","462","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Wed Jul 22 13:16:04 UTC 2026","passed","Wed Jul 22 13:16:05 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","36480","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Wed Jul 22 13:49:50 UTC 2026","failed","Wed Jul 22 13:50:26 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8314","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Wed Jul 22 13:33:56 UTC 2026","passed","Wed Jul 22 13:34:04 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6913","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Wed Jul 22 13:17:49 UTC 2026","failed","Wed Jul 22 13:17:56 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"API проверка списка всех авто с помощью ручки GET /cars","2009","API проверка списка всех авто с помощью ручки GET /cars","AllTestSuite","Wed Jul 22 13:15:13 UTC 2026","failed","Wed Jul 22 13:15:15 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkGetAllCars"
"Проверка сортировки пользователей по имени от A-Z","20568","Проверка сортировки пользователей по имени от A-Z","AllTestSuite","Wed Jul 22 13:42:03 UTC 2026","passed","Wed Jul 22 13:42:24 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByFirstNameIncrease"
"","6668","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Wed Jul 22 14:02:25 UTC 2026","passed","Wed Jul 22 14:02:31 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"","6276","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Wed Jul 22 13:59:07 UTC 2026","passed","Wed Jul 22 13:59:13 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6944","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Wed Jul 22 13:17:12 UTC 2026","passed","Wed Jul 22 13:17:19 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"Авторизация с невалидным email","460","Авторизация с невалидным email","AllTestSuite","Wed Jul 22 13:16:06 UTC 2026","passed","Wed Jul 22 13:16:06 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingAuthorizationWithInvalidEmailAPI"
"Проверка корректной сортировки первых 30 значений атрибута Mark таблицы Cars А-Я","11324","Проверка корректной сортировки первых 30 значений атрибута Mark таблицы Cars А-Я","AllTestSuite","Wed Jul 22 13:23:09 UTC 2026","failed","Wed Jul 22 13:23:20 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortMarkAZ"
"Проверка сортировки пользователей по возрастанию наличности","21532","Проверка сортировки пользователей по возрастанию наличности","AllTestSuite","Wed Jul 22 13:46:48 UTC 2026","passed","Wed Jul 22 13:47:09 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByMoneyIncrease"
"","6775","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Wed Jul 22 14:01:00 UTC 2026","failed","Wed Jul 22 14:01:07 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Позитивный сценарий создания пользователя","20249","Проверка успешного создания пользователя и его отображения в системе","AllTestSuite","Wed Jul 22 13:58:46 UTC 2026","failed","Wed Jul 22 13:59:07 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","createValidUserTest"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","11311","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","AllTestSuite","Wed Jul 22 13:26:18 UTC 2026","failed","Wed Jul 22 13:26:29 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortModelAZ"
