"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Создание пользователя без обязательных полей","377","Проверка создания пользователя без обязательных полей","AllTestSuite","Sun Jul 05 17:17:59 UTC 2026","passed","Sun Jul 05 17:17:59 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithoutRequiredFields"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8280","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Sun Jul 05 17:37:56 UTC 2026","passed","Sun Jul 05 17:38:04 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка сортировки пользователей по фамилии от A-Z","20130","Проверка сортировки пользователей по фамилии от A-Z","AllTestSuite","Sun Jul 05 17:50:06 UTC 2026","failed","Sun Jul 05 17:50:26 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByLastNameIncrease"
"","6415","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sun Jul 05 18:05:58 UTC 2026","passed","Sun Jul 05 18:06:04 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","19594","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","AllTestSuite","Sun Jul 05 17:32:09 UTC 2026","passed","Sun Jul 05 17:32:29 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortPriceHighLow"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2924","Проверка валидации поля 'Password' при вводе значений > 8 символов","AllTestSuite","Sun Jul 05 17:39:48 UTC 2026","passed","Sun Jul 05 17:39:51 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"","7133","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sun Jul 05 18:07:53 UTC 2026","failed","Sun Jul 05 18:08:00 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка сортировки пользователей по убыванию наличности","21819","Проверка сортировки пользователей по убыванию наличности","AllTestSuite","Sun Jul 05 17:50:27 UTC 2026","passed","Sun Jul 05 17:50:48 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByMoneyDecrease"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","7214","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Sun Jul 05 17:21:04 UTC 2026","passed","Sun Jul 05 17:21:12 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"Позитивный сценарий создания пользователя","15269","Проверка успешного создания пользователя и его отображения в системе","AllTestSuite","Sun Jul 05 18:04:58 UTC 2026","failed","Sun Jul 05 18:05:14 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","createValidUserTest"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","26457","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Sun Jul 05 17:53:15 UTC 2026","failed","Sun Jul 05 17:53:42 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Авторизация пользователя с валидными данными (JSON) тестирование API","10","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Sun Jul 05 17:18:08 UTC 2026","broken","Sun Jul 05 17:18:08 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","10892","Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","AllTestSuite","Sun Jul 05 17:41:58 UTC 2026","passed","Sun Jul 05 17:42:09 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkOpenUsersReadAllPage"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7976","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sun Jul 05 17:22:35 UTC 2026","passed","Sun Jul 05 17:22:43 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","7203","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Sun Jul 05 17:22:12 UTC 2026","failed","Sun Jul 05 17:22:19 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"API проверка обновления авто POST /car с невалидным телом","1","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Sun Jul 05 17:17:41 UTC 2026","skipped","Sun Jul 05 17:17:41 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные","10596","Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные)","AllTestSuite","Sun Jul 05 17:37:28 UTC 2026","passed","Sun Jul 05 17:37:38 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheCreationOfAHouseWithAllFieldsFilledWithValidCredits"
"","6279","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Sun Jul 05 17:56:34 UTC 2026","passed","Sun Jul 05 17:56:40 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"API проверка получения авто конкретного пользователя GET /user/{userId}/cars","3","API проверка получения авто конкретного пользователя GET /user/{userId}/cars","AllTestSuite","Sun Jul 05 17:17:41 UTC 2026","skipped","Sun Jul 05 17:17:41 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkUserCar"
