"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","17598","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","AllTestSuite","Fri Jul 03 15:12:30 UTC 2026","passed","Fri Jul 03 15:12:47 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortPriceHighLow"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6883","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Fri Jul 03 15:02:05 UTC 2026","passed","Fri Jul 03 15:02:12 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2644","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","AllTestSuite","Fri Jul 03 15:18:23 UTC 2026","passed","Fri Jul 03 15:18:26 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7775","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Fri Jul 03 15:15:32 UTC 2026","passed","Fri Jul 03 15:15:40 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"Проверка отображения данных по пользователю без машины","7123","Проверка отображения данных по пользователю без машины","AllTestSuite","Fri Jul 03 15:31:30 UTC 2026","passed","Fri Jul 03 15:31:37 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserWithoutCar"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2652","Проверка валидации поля 'Password' при вводе значений > 8 символов","AllTestSuite","Fri Jul 03 15:19:27 UTC 2026","passed","Fri Jul 03 15:19:29 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7774","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Fri Jul 03 15:15:24 UTC 2026","failed","Fri Jul 03 15:15:32 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6895","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Fri Jul 03 15:01:20 UTC 2026","passed","Fri Jul 03 15:01:27 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"","6365","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Fri Jul 03 15:33:42 UTC 2026","passed","Fri Jul 03 15:33:48 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Позитивный сценарий создания пользователя","9819","Проверка успешного создания пользователя и его отображения в системе","AllTestSuite","Fri Jul 03 15:35:13 UTC 2026","passed","Fri Jul 03 15:35:22 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","createValidUserTest"
"API проверка обновления авто POST /car с невалидным телом","2239","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Fri Jul 03 14:58:44 UTC 2026","passed","Fri Jul 03 14:58:46 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
