"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","9061","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","CrossBrowserTestSuite","Sun Jun 28 20:11:22 UTC 2026","passed","Sun Jun 28 20:11:31 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortEngineAZ"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","11437","Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","CrossBrowserTestSuite","Sun Jun 28 20:11:48 UTC 2026","passed","Sun Jun 28 20:11:59 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortIdHighLow"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2341","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Sun Jun 28 20:04:28 UTC 2026","passed","Sun Jun 28 20:04:31 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","15858","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","CrossBrowserTestSuite","Sun Jun 28 19:45:16 UTC 2026","failed","Sun Jun 28 19:45:31 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortModelAZ"
"Проверка недоступности выполнений действий для неавторизованного пользователя (создать пользователя)","5801","Проверка недоступности выполнений действий для неавторизованного пользователя(создать пользователя)","CrossBrowserTestSuite","Sun Jun 28 19:34:49 UTC 2026","passed","Sun Jun 28 19:34:55 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingWhetherActionsCanBePerformedByAnUnauthorizedUser"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","5774","Проверка валидации полей с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 28 19:54:56 UTC 2026","passed","Sun Jun 28 19:55:02 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkDataInTableUserNegativeId"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","2981","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","Sun Jun 28 19:34:59 UTC 2026","passed","Sun Jun 28 19:35:02 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","positiveAuthorization"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7429","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 20:20:00 UTC 2026","passed","Sun Jun 28 20:20:07 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testInputIdUserError"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7284","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 20:18:54 UTC 2026","passed","Sun Jun 28 20:19:01 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testInputIdUserError"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7479","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 19:50:23 UTC 2026","failed","Sun Jun 28 19:50:30 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","7113","Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 19:39:41 UTC 2026","passed","Sun Jun 28 19:39:48 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testRadioButtonSell"
"Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","8713","Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","CrossBrowserTestSuite","Sun Jun 28 19:57:37 UTC 2026","passed","Sun Jun 28 19:57:46 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkOpenUsersReadAllPage"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","26202","Проверка валидации полей с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 28 19:22:52 UTC 2026","failed","Sun Jun 28 19:23:18 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkDataInTableUserNegativeId"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7501","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 20:19:40 UTC 2026","passed","Sun Jun 28 20:19:48 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testInputIdUserError"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6290","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Sun Jun 28 20:08:17 UTC 2026","failed","Sun Jun 28 20:08:24 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testErrorCreateCar"
"Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","7742","Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 20:11:13 UTC 2026","passed","Sun Jun 28 20:11:20 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testRadioButtonSell"
"Проверка сортировки пользователей по имени от A-Z","13468","Проверка сортировки пользователей по имени от A-Z","CrossBrowserTestSuite","Sun Jun 28 19:59:53 UTC 2026","passed","Sun Jun 28 20:00:07 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkSortByFirstNameIncrease"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2385","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Sun Jun 28 19:34:15 UTC 2026","passed","Sun Jun 28 19:34:17 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по возрастанию","9338","Проверка корректной сортировки первых 30 значений атрибута таблицы ID Cars по возрастанию","CrossBrowserTestSuite","Sun Jun 28 20:12:01 UTC 2026","passed","Sun Jun 28 20:12:11 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortIdLowHigh"
"Проверка ввода в инпут айди напрямую и через стрелочки","5890","Проверка ввода в инпут айди напрямую и через стрелочки","CrossBrowserTestSuite","Sun Jun 28 19:27:30 UTC 2026","passed","Sun Jun 28 19:27:36 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkIdEnterInputAndWithArrow"
"Проверка ввода в инпут айди напрямую и через стрелочки","5754","Проверка ввода в инпут айди напрямую и через стрелочки","CrossBrowserTestSuite","Sun Jun 28 19:57:28 UTC 2026","passed","Sun Jun 28 19:57:34 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkIdEnterInputAndWithArrow"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7819","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 28 19:20:29 UTC 2026","passed","Sun Jun 28 19:20:37 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка сортировки пользователей по возрастанию возраста","13158","Проверка сортировки пользователей по возрастанию возраста","CrossBrowserTestSuite","Sun Jun 28 19:30:09 UTC 2026","passed","Sun Jun 28 19:30:22 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByAgeIncrease"
"Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","14487","Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","CrossBrowserTestSuite","Sun Jun 28 20:04:48 UTC 2026","passed","Sun Jun 28 20:05:02 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheAvailabilityOfActionsForAnAuthorizedUser"
"Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","2222","Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","CrossBrowserTestSuite","Sun Jun 28 20:05:37 UTC 2026","passed","Sun Jun 28 20:05:40 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheDisplayOfErrorMessagesOnTheAuthorizationPage"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","15620","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по возрастанию","CrossBrowserTestSuite","Sun Jun 28 20:17:13 UTC 2026","passed","Sun Jun 28 20:17:29 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortPriceLowHigh"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7994","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 28 19:38:46 UTC 2026","passed","Sun Jun 28 19:38:54 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUser"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6671","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Sun Jun 28 19:36:41 UTC 2026","passed","Sun Jun 28 19:36:48 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6550","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Sun Jun 28 19:35:52 UTC 2026","failed","Sun Jun 28 19:35:59 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка ховер-эффектов и тултипов","25523","Проверка ховер-эффектов и тултипов","CrossBrowserTestSuite","Sun Jun 28 19:27:04 UTC 2026","failed","Sun Jun 28 19:27:30 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkHoverEffectAndTooltip"
