"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","7002","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Sat Jul 11 12:50:22 UTC 2026","failed","Sat Jul 11 12:50:29 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"Проверка авторизации с пустым значением 'Email' и валидным 'Password'","2487","Проверка авторизации с пустым значением 'Email' и валидным 'Password'","AllTestSuite","Sat Jul 11 13:05:45 UTC 2026","passed","Sat Jul 11 13:05:48 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingAuthorizationWithAnEmptyEmailValueAndAValidPassword"
"","6192","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sat Jul 11 13:35:16 UTC 2026","passed","Sat Jul 11 13:35:22 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Удаление пользователя через DELETE /user/{userId}","1086","Проверка удаления пользователя через DELETE /user/{userId}","AllTestSuite","Sat Jul 11 12:46:26 UTC 2026","passed","Sat Jul 11 12:46:27 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testDeleteUser"
"API проверка обновления авто POST /car с невалидным телом","2369","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Sat Jul 11 12:46:04 UTC 2026","passed","Sat Jul 11 12:46:06 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","7311","Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 11 12:51:33 UTC 2026","passed","Sat Jul 11 12:51:40 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testRadioButtonSell"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8172","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Sat Jul 11 13:04:35 UTC 2026","passed","Sat Jul 11 13:04:44 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7736","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 11 12:50:37 UTC 2026","passed","Sat Jul 11 12:50:45 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Проверка сортировки пользователей по убыванию ID","21427","Проверка сортировки пользователей по убыванию ID","AllTestSuite","Sat Jul 11 13:11:59 UTC 2026","passed","Sat Jul 11 13:12:20 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByIDDecrease"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7712","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 11 13:02:13 UTC 2026","passed","Sat Jul 11 13:02:21 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
