"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка сортировки пользователей по возрастанию ID","16731","Проверка сортировки пользователей по возрастанию ID","AllTestSuite","Sun Jul 05 13:27:36 UTC 2026","passed","Sun Jul 05 13:27:53 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByIDIncrease"
"","5855","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sun Jul 05 13:40:11 UTC 2026","failed","Sun Jul 05 13:40:16 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Создание пользователя без обязательных полей","257","Проверка создания пользователя без обязательных полей","AllTestSuite","Sun Jul 05 13:01:41 UTC 2026","passed","Sun Jul 05 13:01:41 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithoutRequiredFields"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7163","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sun Jul 05 13:05:29 UTC 2026","passed","Sun Jul 05 13:05:37 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","261","Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","AllTestSuite","Sun Jul 05 13:01:29 UTC 2026","passed","Sun Jul 05 13:01:29 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUserCar"
"Получение несуществующего пользователя","254","Проверка получения несуществующего пользователя","AllTestSuite","Sun Jul 05 13:01:39 UTC 2026","passed","Sun Jul 05 13:01:40 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testGetNonExistentUser"
"","5613","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sun Jul 05 13:38:43 UTC 2026","passed","Sun Jul 05 13:38:49 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","27110","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","AllTestSuite","Sun Jul 05 13:14:23 UTC 2026","failed","Sun Jul 05 13:14:50 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortModelZA"
"","5248","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Sun Jul 05 13:36:00 UTC 2026","passed","Sun Jul 05 13:36:05 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Изменение автомобиля с несуществующим id GET /car/{carId}","269","Изменение автомобиля с несуществующим id GET /car/{carId}","AllTestSuite","Sun Jul 05 13:01:19 UTC 2026","passed","Sun Jul 05 13:01:19 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCar"
