"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2301","Проверка валидации поля 'Password' при вводе значений > 8 символов","CrossBrowserTestSuite","Sat Jun 06 21:07:28 UTC 2026","passed","Sat Jun 06 21:07:30 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Проверка валидации страницы 'Authorization' на наличие всех элементов.","2160","Проверка валидации страницы 'Authorization' на наличие всех элементов","CrossBrowserTestSuite","Sat Jun 06 21:07:19 UTC 2026","passed","Sat Jun 06 21:07:21 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingTheValidityOfTheAuthorizationPage"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","2262","Проверка валидации поля 'Password' при вводе значений < 3 символов","CrossBrowserTestSuite","Sat Jun 06 21:07:30 UTC 2026","passed","Sat Jun 06 21:07:32 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2229","Проверка валидации поля 'Password' при вводе значений > 8 символов","CrossBrowserTestSuite","Sat Jun 06 21:09:20 UTC 2026","passed","Sat Jun 06 21:09:23 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","3066","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","Sat Jun 06 21:07:21 UTC 2026","passed","Sat Jun 06 21:07:25 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","positiveAuthorization"
"Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","4270","Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","CrossBrowserTestSuite","Sat Jun 06 21:07:14 UTC 2026","passed","Sat Jun 06 21:07:19 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingTheAvailabilityOfActionsForAnAuthorizedUser"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2172","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","Sat Jun 06 21:09:16 UTC 2026","passed","Sat Jun 06 21:09:18 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkForTheEmailField"
"Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","18088","Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","CrossBrowserTestSuite","Sat Jun 06 21:08:46 UTC 2026","failed","Sat Jun 06 21:09:04 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheAvailabilityOfActionsForAnAuthorizedUser"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","2749","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","Sat Jun 06 21:09:11 UTC 2026","passed","Sat Jun 06 21:09:14 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","positiveAuthorization"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2336","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","Sat Jun 06 21:07:25 UTC 2026","passed","Sat Jun 06 21:07:27 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkForTheEmailField"
"Проверка валидации страницы 'Authorization' на наличие всех элементов.","2149","Проверка валидации страницы 'Authorization' на наличие всех элементов","CrossBrowserTestSuite","Sat Jun 06 21:09:06 UTC 2026","passed","Sat Jun 06 21:09:08 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheValidityOfTheAuthorizationPage"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","2210","Проверка валидации поля 'Password' при вводе значений < 3 символов","CrossBrowserTestSuite","Sat Jun 06 21:09:25 UTC 2026","passed","Sat Jun 06 21:09:27 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
