"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2240","Проверка валидации поля 'Password' при вводе значений > 8 символов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Chrome","tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Проверка валидации страницы 'Authorization' на наличие всех элементов.","2616","Проверка валидации страницы 'Authorization' на наличие всех элементов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Firefox","tests.LoginTest","checkingTheValidityOfTheAuthorizationPage"
"Проверка валидации страницы 'Authorization' на наличие всех элементов.","2252","Проверка валидации страницы 'Authorization' на наличие всех элементов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Chrome","tests.LoginTest","checkingTheValidityOfTheAuthorizationPage"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","2290","Проверка валидации поля 'Password' при вводе значений < 3 символов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Chrome","tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2123","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Firefox","tests.LoginTest","checkForTheEmailField"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2222","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Chrome","tests.LoginTest","checkForTheEmailField"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","2132","Проверка валидации поля 'Password' при вводе значений < 3 символов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Firefox","tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
"","37982","testFullUserFlow","CrossBrowserTestSuite","2026-06-05","failed","2026-06-05","tests.AllPostTest","AllTests-Chrome","tests.AllPostTest","testFullUserFlow"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2067","Проверка валидации поля 'Password' при вводе значений > 8 символов","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Firefox","tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","2874","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Firefox","tests.LoginTest","positiveAuthorization"
"","23183","testFullUserFlow","CrossBrowserTestSuite","2026-06-05","failed","2026-06-05","tests.AllPostTest","AllTests-Firefox","tests.AllPostTest","testFullUserFlow"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","2697","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","2026-06-05","passed","2026-06-05","tests.LoginTest","AllTests-Chrome","tests.LoginTest","positiveAuthorization"
