"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"API проверка обновления авто POST /car с невалидным телом","1997","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 23:04:55 UTC 2026","passed","Wed Jul 01 23:04:57 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Получение несуществующего пользователя","349","Проверка получения несуществующего пользователя","API Test Suite","Wed Jul 01 23:05:11 UTC 2026","passed","Wed Jul 01 23:05:12 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetNonExistentUser"
"Удаление несуществующего пользователя","349","Проверка удаления несуществующего пользователя","API Test Suite","Wed Jul 01 23:05:13 UTC 2026","passed","Wed Jul 01 23:05:13 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testDeleteNonExistentUser"
"Удаление пользователя через DELETE /user/{userId}","1070","Проверка удаления пользователя через DELETE /user/{userId}","API Test Suite","Wed Jul 01 23:05:09 UTC 2026","passed","Wed Jul 01 23:05:10 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testDeleteUser"
"Создание пользователя без обязательных полей","350","Проверка создания пользователя без обязательных полей","API Test Suite","Wed Jul 01 23:05:14 UTC 2026","passed","Wed Jul 01 23:05:14 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithoutRequiredFields"
"API проверка получения авто конкретного пользователя GET /user/{userId}/cars","3046","API проверка получения авто конкретного пользователя GET /user/{userId}/cars","API Test Suite","Wed Jul 01 23:04:30 UTC 2026","passed","Wed Jul 01 23:04:33 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkUserCar"
"Создание пользователя с невалидным возрастом","706","Проверка создания пользователя с невалидным возрастом","API Test Suite","Wed Jul 01 23:05:18 UTC 2026","failed","Wed Jul 01 23:05:19 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithInvalidAge"
"Получение информации о пользователе с имуществом","761","Проверка получения информации о пользователе с имуществом через GET /user/{userId}/info","API Test Suite","Wed Jul 01 23:05:06 UTC 2026","passed","Wed Jul 01 23:05:07 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testGetUserInfoWithHouseAndCars"
"API проверка обновления авто POST /car с невалидным телом","2233","API проверка обновления авто POST /car с невалидным телом","API Test Suite","Wed Jul 01 23:04:45 UTC 2026","passed","Wed Jul 01 23:04:47 UTC 2026","tests.api.cars.CarsApiTest","AllTests-API","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Создание пользователя с невалидными данными","347","Проверка создания пользователя с невалидными данными","API Test Suite","Wed Jul 01 23:05:11 UTC 2026","passed","Wed Jul 01 23:05:11 UTC 2026","tests.api.users.UsersApiTest","AllTests-API","tests.api.users.UsersApiTest","testCreateUserWithInvalidData"
