"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","2960","Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","CrossBrowserTestSuite","Sun Jun 21 12:27:26 UTC 2026","passed","Sun Jun 21 12:27:29 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","emailValidationCheckWithoutDomainWithErrorInformationMessage"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7601","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 21 12:31:19 UTC 2026","passed","Sun Jun 21 12:31:27 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2381","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Sun Jun 21 12:26:48 UTC 2026","passed","Sun Jun 21 12:26:50 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8320","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 21 12:33:00 UTC 2026","passed","Sun Jun 21 12:33:08 UTC 2026","ui.tests.HousesTest","AllTests-Firefox","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2478","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Sun Jun 21 12:33:52 UTC 2026","passed","Sun Jun 21 12:33:54 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","12398","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","CrossBrowserTestSuite","Sun Jun 21 12:37:05 UTC 2026","passed","Sun Jun 21 12:37:17 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortPriceHighLow"
"Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные","9490","Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные)","CrossBrowserTestSuite","Sun Jun 21 12:32:10 UTC 2026","passed","Sun Jun 21 12:32:20 UTC 2026","ui.tests.HousesTest","AllTests-Firefox","ui.tests.HousesTest","checkingTheCreationOfAHouseWithAllFieldsFilledWithValidCredits"
"Полный цикл CRUD: создание, операции и удаление пользователя, автомобиля и дома","15433","E2E-сценарий: создание пользователя -> пополнение баланса -> создание авто -> покупка/продажа авто -> создание дома -> заселение/выселение -> удаление всех сущностей","CrossBrowserTestSuite","Sun Jun 21 12:25:12 UTC 2026","passed","Sun Jun 21 12:25:28 UTC 2026","ui.tests.AllPostTest","AllTests-Chrome","ui.tests.AllPostTest","testFullUserFlow"
"Проверка наличия всех атрибутов в таблице Cars -> read all","5447","Проверка наличия всех атрибутов в таблице Cars -> read all","CrossBrowserTestSuite","Sun Jun 21 12:30:11 UTC 2026","passed","Sun Jun 21 12:30:16 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testAttributeCarsTable"
"Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","5432","Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 21 12:30:28 UTC 2026","passed","Sun Jun 21 12:30:33 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testRadioButtonSell"
