"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6861","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Mon Jul 20 18:46:51 UTC 2026","passed","Mon Jul 20 18:46:57 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","15066","Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","AllTestSuite","Mon Jul 20 16:11:15 UTC 2026","passed","Mon Jul 20 16:11:30 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingTheAvailabilityOfActionsForAnAuthorizedUser"
"Проверка ховер-эффектов и тултипов","38017","Проверка ховер-эффектов и тултипов","AllTestSuite","Mon Jul 20 17:58:53 UTC 2026","failed","Mon Jul 20 17:59:31 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkHoverEffectAndTooltip"
"API проверка создания авто POST /car с невалидным телом","381","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Mon Jul 20 13:50:53 UTC 2026","passed","Mon Jul 20 13:50:54 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"API проверка создания авто POST /car с невалидным телом","469","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Mon Jul 20 13:50:51 UTC 2026","passed","Mon Jul 20 13:50:52 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","7197","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Mon Jul 20 14:10:44 UTC 2026","passed","Mon Jul 20 14:10:51 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"Проверка сортировки пользователей по возрастанию ID","37647","Проверка сортировки пользователей по возрастанию ID","AllTestSuite","Mon Jul 20 17:00:56 UTC 2026","passed","Mon Jul 20 17:01:34 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByIDIncrease"
"Удаление несуществующего пользователя","367","Проверка удаления несуществующего пользователя","AllTestSuite","Mon Jul 20 13:58:23 UTC 2026","passed","Mon Jul 20 13:58:23 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testDeleteNonExistentUser"
"Обновление несуществующего пользователя","1382","Проверка обновления несуществующего пользователя","AllTestSuite","Mon Jul 20 13:58:21 UTC 2026","passed","Mon Jul 20 13:58:22 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testUpdateNonExistentUser"
"","45131","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Mon Jul 20 18:37:09 UTC 2026","passed","Mon Jul 20 18:37:54 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка авторизации с пустым значением 'Email' и валидным 'Password'","2855","Проверка авторизации с пустым значением 'Email' и валидным 'Password'","AllTestSuite","Mon Jul 20 16:16:07 UTC 2026","passed","Mon Jul 20 16:16:10 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingAuthorizationWithAnEmptyEmailValueAndAValidPassword"
"Создание пользователя с невалидным возрастом","761","Проверка создания пользователя с невалидным возрастом","AllTestSuite","Mon Jul 20 13:58:28 UTC 2026","failed","Mon Jul 20 13:58:29 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithInvalidAge"
"Проверка сортировки пользователей по возрастанию наличности","77024","Проверка сортировки пользователей по возрастанию наличности","AllTestSuite","Mon Jul 20 17:25:28 UTC 2026","passed","Mon Jul 20 17:26:45 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByMoneyIncrease"
"","7068","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Mon Jul 20 18:54:39 UTC 2026","passed","Mon Jul 20 18:54:46 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars Я-А","31529","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars Я-А","AllTestSuite","Mon Jul 20 14:37:52 UTC 2026","passed","Mon Jul 20 14:38:23 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortEngineZA"
