"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6313","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Thu Jun 18 05:59:43 UTC 2026","passed","Thu Jun 18 05:59:49 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка валидации страницы 'Authorization' на наличие всех элементов.","1880","Проверка валидации страницы 'Authorization' на наличие всех элементов","CrossBrowserTestSuite","Thu Jun 18 06:04:06 UTC 2026","passed","Thu Jun 18 06:04:08 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheValidityOfTheAuthorizationPage"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","8175","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","CrossBrowserTestSuite","Thu Jun 18 06:06:20 UTC 2026","passed","Thu Jun 18 06:06:28 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortEngineAZ"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2148","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Thu Jun 18 05:58:30 UTC 2026","passed","Thu Jun 18 05:58:32 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","8102","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","CrossBrowserTestSuite","Thu Jun 18 06:00:24 UTC 2026","passed","Thu Jun 18 06:00:32 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortEngineAZ"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2163","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Thu Jun 18 05:58:25 UTC 2026","passed","Thu Jun 18 05:58:27 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2169","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Thu Jun 18 05:58:22 UTC 2026","passed","Thu Jun 18 05:58:24 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","2430","Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","CrossBrowserTestSuite","Thu Jun 18 05:59:03 UTC 2026","passed","Thu Jun 18 05:59:05 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","emailValidationCheckWithoutDomainWithErrorInformationMessage"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2026","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Thu Jun 18 06:03:28 UTC 2026","passed","Thu Jun 18 06:03:30 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","14208","Проверка доступности выполнений действий для авторизованного пользователя (создать пользователя)","CrossBrowserTestSuite","Thu Jun 18 06:03:49 UTC 2026","passed","Thu Jun 18 06:04:03 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheAvailabilityOfActionsForAnAuthorizedUser"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2117","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","Thu Jun 18 05:59:16 UTC 2026","passed","Thu Jun 18 05:59:18 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkForTheEmailField"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6445","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Thu Jun 18 05:59:30 UTC 2026","passed","Thu Jun 18 05:59:36 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка авторизации с пустым значением 'Password' и валидным 'Email'","1994","Проверка авторизации с пустым значением 'Password' и валидным 'Email'","CrossBrowserTestSuite","Thu Jun 18 05:59:11 UTC 2026","passed","Thu Jun 18 05:59:13 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingAuthorizationWithAnEmptyPasswordValueAndAValidEmail"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6106","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Thu Jun 18 06:05:25 UTC 2026","passed","Thu Jun 18 06:05:32 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2036","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Thu Jun 18 06:03:33 UTC 2026","passed","Thu Jun 18 06:03:35 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6104","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Thu Jun 18 06:04:59 UTC 2026","passed","Thu Jun 18 06:05:05 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","1910","Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","CrossBrowserTestSuite","Thu Jun 18 06:04:39 UTC 2026","passed","Thu Jun 18 06:04:41 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheDisplayOfErrorMessagesOnTheAuthorizationPage"
"Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","11648","Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","CrossBrowserTestSuite","Thu Jun 18 06:02:00 UTC 2026","passed","Thu Jun 18 06:02:12 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","test"
