"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"API проверка обновления авто POST /car с невалидным телом","2219","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Fri Jul 03 13:27:35 UTC 2026","passed","Fri Jul 03 13:27:38 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7882","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Fri Jul 03 13:45:30 UTC 2026","failed","Fri Jul 03 13:45:38 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"Проверка недоступности выполнений действий для неавторизованного пользователя (создать пользователя)","6100","Проверка недоступности выполнений действий для неавторизованного пользователя(создать пользователя)","AllTestSuite","Fri Jul 03 13:47:38 UTC 2026","passed","Fri Jul 03 13:47:44 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingWhetherActionsCanBePerformedByAnUnauthorizedUser"
"Проверка сортировки пользователей по имени от A-Z","15375","Проверка сортировки пользователей по имени от A-Z","AllTestSuite","Fri Jul 03 13:53:41 UTC 2026","passed","Fri Jul 03 13:53:56 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByFirstNameIncrease"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7789","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Fri Jul 03 13:32:54 UTC 2026","failed","Fri Jul 03 13:33:02 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Авторизация пользователя с валидными данными (JSON) тестирование API","465","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Fri Jul 03 13:28:11 UTC 2026","passed","Fri Jul 03 13:28:12 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"Удаление автомобиля с несуществующим id DELETE /car/{carId}","377","Удаление автомобиля с несуществующим id DELETE /car/{carId}","AllTestSuite","Fri Jul 03 13:27:28 UTC 2026","passed","Fri Jul 03 13:27:28 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeDeleteCar"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","24332","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","AllTestSuite","Fri Jul 03 13:40:38 UTC 2026","failed","Fri Jul 03 13:41:02 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortModelZA"
"","13194","Проверка корректного увеличения баланса пользователя","AllTestSuite","Fri Jul 03 14:02:52 UTC 2026","passed","Fri Jul 03 14:03:06 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneySuccess"
"Проверка сортировки пользователей по возрастанию наличности","15863","Проверка сортировки пользователей по возрастанию наличности","AllTestSuite","Fri Jul 03 13:57:02 UTC 2026","passed","Fri Jul 03 13:57:18 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByMoneyIncrease"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","9972","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","AllTestSuite","Fri Jul 03 13:33:18 UTC 2026","passed","Fri Jul 03 13:33:28 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortEngineAZ"
"","7202","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Fri Jul 03 14:07:01 UTC 2026","failed","Fri Jul 03 14:07:08 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"","6110","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Fri Jul 03 14:04:42 UTC 2026","passed","Fri Jul 03 14:04:48 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
