"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка сортировки пользователей по имени от A-Z","21410","Проверка сортировки пользователей по имени от A-Z","AllTestSuite","Sat Jul 18 13:10:52 UTC 2026","passed","Sat Jul 18 13:11:13 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByFirstNameIncrease"
"API проверка создания авто POST /car с невалидным телом","439","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Sat Jul 18 12:43:26 UTC 2026","passed","Sat Jul 18 12:43:27 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Проверка открытия страницы ""Users -> Read user with cars"" со всеми атрибутами","6594","Проверка открытия страницы ""Users -> Read user with cars"" со всеми атрибутами","AllTestSuite","Sat Jul 18 13:22:21 UTC 2026","passed","Sat Jul 18 13:22:27 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkOpenUsersReadUserWithCarsPage"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7939","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 18 12:48:30 UTC 2026","passed","Sat Jul 18 12:48:38 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7742","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 18 13:00:35 UTC 2026","passed","Sat Jul 18 13:00:43 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"Проверка отображения данных по пользователю c одной машиной","8425","Проверка отображения данных по пользователю c одной машиной","AllTestSuite","Sat Jul 18 13:19:33 UTC 2026","passed","Sat Jul 18 13:19:41 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserWithOneCar"
"Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","11338","Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","AllTestSuite","Sat Jul 18 12:59:42 UTC 2026","passed","Sat Jul 18 12:59:53 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testArrowNumberInput"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7740","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Sat Jul 18 13:00:52 UTC 2026","passed","Sat Jul 18 13:00:59 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"","6440","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sat Jul 18 13:30:00 UTC 2026","passed","Sat Jul 18 13:30:06 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","3355","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","AllTestSuite","Sat Jul 18 13:04:18 UTC 2026","passed","Sat Jul 18 13:04:21 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","positiveAuthorization"
"","5881","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Sat Jul 18 13:31:32 UTC 2026","passed","Sat Jul 18 13:31:38 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","6187","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Sat Jul 18 13:19:26 UTC 2026","passed","Sat Jul 18 13:19:32 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Проверка сортировки пользователей по полу от Z-A","22562","Проверка сортировки пользователей по полу от Z-A","AllTestSuite","Sat Jul 18 13:16:01 UTC 2026","passed","Sat Jul 18 13:16:23 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortBySexDecrease"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","6225","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Sat Jul 18 13:16:46 UTC 2026","passed","Sat Jul 18 13:16:52 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Удаление пользователя через DELETE /user/{userId}","1161","Проверка удаления пользователя через DELETE /user/{userId}","AllTestSuite","Sat Jul 18 12:44:01 UTC 2026","passed","Sat Jul 18 12:44:02 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testDeleteUser"
"","6542","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Sat Jul 18 13:31:18 UTC 2026","passed","Sat Jul 18 13:31:25 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Обновление данных пользователя через PUT /user/{userId}","742","Проверка обновления пользователя через PUT /user/{userId}","AllTestSuite","Sat Jul 18 12:44:00 UTC 2026","passed","Sat Jul 18 12:44:00 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testUpdateUser"
"Создание пользователя с валидными данными через POST /user","1006","Проверка создания пользователя через POST /user с валидными данными","AllTestSuite","Sat Jul 18 12:43:50 UTC 2026","passed","Sat Jul 18 12:43:51 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithValidData"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","11934","Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","AllTestSuite","Sat Jul 18 12:50:19 UTC 2026","passed","Sat Jul 18 12:50:31 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortIdHighLow"
"","6425","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Sat Jul 18 13:28:04 UTC 2026","passed","Sat Jul 18 13:28:11 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
