"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"API проверка создания авто POST /car с невалидным телом","377","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 09:05:40 UTC 2026","passed","Tue Jun 30 09:05:40 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"Проверка сортировки пользователей по убыванию ID","18251","Проверка сортировки пользователей по убыванию ID","AllTestSuite","Tue Jun 30 08:38:44 UTC 2026","passed","Tue Jun 30 08:39:02 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByIDDecrease"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","6377","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Tue Jun 30 08:29:54 UTC 2026","passed","Tue Jun 30 08:30:01 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkDataInTableUserNegativeId"
"Получение пользователя по ID через GET /user/{userId}","777","Проверка получения пользователя через GET /user/{userId}","AllTestSuite","Tue Jun 30 09:06:03 UTC 2026","passed","Tue Jun 30 09:06:04 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testGetUserById"
"API проверка создания авто POST /car с невалидным телом","373","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 09:05:42 UTC 2026","passed","Tue Jun 30 09:05:43 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6984","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 08:50:49 UTC 2026","passed","Tue Jun 30 08:50:56 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testErrorCreateCar"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8257","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Tue Jun 30 08:25:51 UTC 2026","passed","Tue Jun 30 08:25:59 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6973","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 08:49:43 UTC 2026","failed","Tue Jun 30 08:49:50 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"API проверка обновления авто POST /car с невалидным телом","2024","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 09:05:56 UTC 2026","passed","Tue Jun 30 09:05:58 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка сортировки пользователей по возрастанию ID","16845","Проверка сортировки пользователей по возрастанию ID","AllTestSuite","Tue Jun 30 08:39:02 UTC 2026","passed","Tue Jun 30 08:39:19 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByIDIncrease"
"","6867","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 08:44:57 UTC 2026","failed","Tue Jun 30 08:45:04 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2710","Проверка валидации поля 'Password' при вводе значений > 8 символов","AllTestSuite","Tue Jun 30 08:48:17 UTC 2026","passed","Tue Jun 30 08:48:20 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7875","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 09:04:15 UTC 2026","passed","Tue Jun 30 09:04:23 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Создание пользователя с невалидным возрастом","744","Проверка создания пользователя с невалидным возрастом","AllTestSuite","Tue Jun 30 09:06:21 UTC 2026","failed","Tue Jun 30 09:06:22 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testCreateUserWithInvalidAge"
"","6331","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 08:44:29 UTC 2026","passed","Tue Jun 30 08:44:35 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Обновление несуществующего пользователя","372","Проверка обновления несуществующего пользователя","AllTestSuite","Tue Jun 30 09:06:15 UTC 2026","passed","Tue Jun 30 09:06:16 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testUpdateNonExistentUser"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6975","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 08:51:18 UTC 2026","failed","Tue Jun 30 08:51:25 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testErrorCreateCar"
"","6103","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Tue Jun 30 08:26:43 UTC 2026","passed","Tue Jun 30 08:26:49 UTC 2026","ui.tests.UsersAddMoneyTest","AllTests-Chrome","ui.tests.UsersAddMoneyTest","testAddMoneyInvalid"
"Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","10282","Проверка корректной сортировки значений атрибута Engine Type таблицы Cars А-Я","AllTestSuite","Tue Jun 30 08:53:09 UTC 2026","passed","Tue Jun 30 08:53:19 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortEngineAZ"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","9534","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 08:52:02 UTC 2026","passed","Tue Jun 30 08:52:12 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUser"
"Получение списка всех пользователей через GET /users","2953","Проверка получения списка пользователей через GET /users","AllTestSuite","Tue Jun 30 09:06:05 UTC 2026","passed","Tue Jun 30 09:06:07 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testGetAllUsers"
"Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","3333","Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","AllTestSuite","Tue Jun 30 08:47:10 UTC 2026","passed","Tue Jun 30 08:47:13 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingTheAlertAfterEnteringAValidEmailAndAnInvalidPasswordAndPressingGo"
"","14470","Проверка корректного увеличения баланса пользователя","AllTestSuite","Tue Jun 30 08:27:38 UTC 2026","passed","Tue Jun 30 08:27:53 UTC 2026","ui.tests.UsersAddMoneyTest","AllTests-Chrome","ui.tests.UsersAddMoneyTest","testAddMoneySuccess"
"Проверка обновления таблицы","44498","Проверка обновления таблицы","AllTestSuite","Tue Jun 30 08:36:45 UTC 2026","failed","Tue Jun 30 08:37:30 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkReloadButton"
"API проверка обновления авто POST /car с невалидным телом","2107","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 09:05:48 UTC 2026","passed","Tue Jun 30 09:05:50 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка сортировки пользователей по фамилии от Z-A","18873","Проверка сортировки пользователей по фамилии от Z-A","AllTestSuite","Tue Jun 30 08:40:18 UTC 2026","failed","Tue Jun 30 08:40:37 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByLastNameDecrease"
"Удаление несуществующего пользователя","373","Проверка удаления несуществующего пользователя","AllTestSuite","Tue Jun 30 09:06:16 UTC 2026","passed","Tue Jun 30 09:06:16 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testDeleteNonExistentUser"
"API проверка создания авто POST /car с невалидным телом","387","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 09:05:39 UTC 2026","passed","Tue Jun 30 09:05:39 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","10090","Проверка ввода в поле Price на странице Cars -> Buy or Sell, с помощью стрелок","AllTestSuite","Tue Jun 30 09:02:55 UTC 2026","passed","Tue Jun 30 09:03:05 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testArrowInputUser"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7923","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 08:52:12 UTC 2026","passed","Tue Jun 30 08:52:20 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUser"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7896","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 09:03:17 UTC 2026","passed","Tue Jun 30 09:03:25 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","8294","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Tue Jun 30 08:26:34 UTC 2026","passed","Tue Jun 30 08:26:43 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка сортировки пользователей по убыванию наличности","19002","Проверка сортировки пользователей по убыванию наличности","AllTestSuite","Tue Jun 30 08:41:47 UTC 2026","passed","Tue Jun 30 08:42:06 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByMoneyDecrease"
"Создание пользователя с невалидными данными","373","Проверка создания пользователя с невалидными данными","AllTestSuite","Tue Jun 30 09:06:14 UTC 2026","passed","Tue Jun 30 09:06:14 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testCreateUserWithInvalidData"
"Проверка недоступности выполнений действий для неавторизованного пользователя (создать пользователя)","6104","Проверка недоступности выполнений действий для неавторизованного пользователя(создать пользователя)","AllTestSuite","Tue Jun 30 08:47:51 UTC 2026","failed","Tue Jun 30 08:47:57 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingWhetherActionsCanBePerformedByAnUnauthorizedUser"
"","6408","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 08:45:04 UTC 2026","passed","Tue Jun 30 08:45:11 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"","14391","Проверка корректного увеличения баланса пользователя","AllTestSuite","Tue Jun 30 08:27:09 UTC 2026","passed","Tue Jun 30 08:27:24 UTC 2026","ui.tests.UsersAddMoneyTest","AllTests-Chrome","ui.tests.UsersAddMoneyTest","testAddMoneySuccess"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6960","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 08:49:50 UTC 2026","passed","Tue Jun 30 08:49:57 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
