"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6678","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Tue Jun 30 00:15:00 UTC 2026","failed","Tue Jun 30 00:15:07 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6582","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Tue Jun 30 00:57:02 UTC 2026","failed","Tue Jun 30 00:57:08 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","9527","Проверка открытия страницы ""Users -> Read all"" со всеми атрибутами","CrossBrowserTestSuite","Tue Jun 30 00:38:43 UTC 2026","passed","Tue Jun 30 00:38:52 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkOpenUsersReadAllPage"
"Проверка ховер-эффектов и тултипов","25863","Проверка ховер-эффектов и тултипов","CrossBrowserTestSuite","Tue Jun 30 00:38:07 UTC 2026","failed","Tue Jun 30 00:38:32 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkHoverEffectAndTooltip"
"Проверка сортировки пользователей по убыванию возраста","18487","Проверка сортировки пользователей по убыванию возраста","CrossBrowserTestSuite","Tue Jun 30 00:03:13 UTC 2026","passed","Tue Jun 30 00:03:32 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByAgeDecrease"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6354","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Tue Jun 30 00:57:11 UTC 2026","passed","Tue Jun 30 00:57:17 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка, что кнопка Reload на странице Car -> read all, обновляет страницу с таблицей","14255","Проверка, что кнопка Reload на странице Car -> read all, обновляет страницу с таблицей","CrossBrowserTestSuite","Tue Jun 30 01:09:19 UTC 2026","failed","Tue Jun 30 01:09:33 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkReloadButton"
"Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","2327","Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","CrossBrowserTestSuite","Tue Jun 30 00:55:05 UTC 2026","passed","Tue Jun 30 00:55:08 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheDisplayOfErrorMessagesOnTheAuthorizationPage"
"Проверка сортировки пользователей по имени от A-Z","15607","Проверка сортировки пользователей по имени от A-Z","CrossBrowserTestSuite","Tue Jun 30 00:41:26 UTC 2026","passed","Tue Jun 30 00:41:42 UTC 2026","ui.tests.UsersTest","AllTests-Firefox","ui.tests.UsersTest","checkSortByFirstNameIncrease"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6487","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Tue Jun 30 00:56:08 UTC 2026","failed","Tue Jun 30 00:56:15 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6403","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","CrossBrowserTestSuite","Tue Jun 30 00:56:26 UTC 2026","passed","Tue Jun 30 00:56:33 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testCreateNewCar"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7509","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Tue Jun 30 00:31:28 UTC 2026","passed","Tue Jun 30 00:31:36 UTC 2026","ui.tests.HousesTest","AllTests-Firefox","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","19391","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars А-Я","CrossBrowserTestSuite","Tue Jun 30 00:24:11 UTC 2026","failed","Tue Jun 30 00:24:30 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortModelAZ"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7353","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Tue Jun 30 01:11:04 UTC 2026","passed","Tue Jun 30 01:11:11 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testInputIdUserError"
