"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Удаление несуществующего пользователя","362","Проверка удаления несуществующего пользователя","AllTestSuite","Thu Jul 23 13:19:04 UTC 2026","passed","Thu Jul 23 13:19:04 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testDeleteNonExistentUser"
"Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","7336","Проверка корректной работы радиокнопки Sell на странице Cars -> Buy or Sell","AllTestSuite","Thu Jul 23 13:24:22 UTC 2026","passed","Thu Jul 23 13:24:29 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testRadioButtonSell"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7924","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Thu Jul 23 13:37:24 UTC 2026","failed","Thu Jul 23 13:37:32 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"","6883","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Thu Jul 23 14:07:03 UTC 2026","failed","Thu Jul 23 14:07:10 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка сортировки пользователей по возрастанию наличности","22680","Проверка сортировки пользователей по возрастанию наличности","AllTestSuite","Thu Jul 23 13:51:23 UTC 2026","passed","Thu Jul 23 13:51:46 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByMoneyIncrease"
"API проверка создания авто POST /car с невалидным телом","367","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Thu Jul 23 13:18:26 UTC 2026","passed","Thu Jul 23 13:18:27 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"","26166","Проверка корректного увеличения баланса пользователя","AllTestSuite","Thu Jul 23 14:09:04 UTC 2026","failed","Thu Jul 23 14:09:30 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneySuccess"
"Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","368","Запрос автомобиля несуществующего пользователя GET /user/{userId}/cars","AllTestSuite","Thu Jul 23 13:18:48 UTC 2026","passed","Thu Jul 23 13:18:48 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUserCar"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2724","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","AllTestSuite","Thu Jul 23 13:39:03 UTC 2026","passed","Thu Jul 23 13:39:06 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","7036","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Thu Jul 23 13:20:16 UTC 2026","failed","Thu Jul 23 13:20:23 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","21432","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","AllTestSuite","Thu Jul 23 13:32:34 UTC 2026","passed","Thu Jul 23 13:32:56 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortPriceHighLow"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7953","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Thu Jul 23 13:23:32 UTC 2026","passed","Thu Jul 23 13:23:40 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUser"
"Создание пользователя с невалидным возрастом","736","Проверка создания пользователя с невалидным возрастом","AllTestSuite","Thu Jul 23 13:19:09 UTC 2026","failed","Thu Jul 23 13:19:10 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithInvalidAge"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6992","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Thu Jul 23 13:22:39 UTC 2026","failed","Thu Jul 23 13:22:46 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"Создание пользователя с валидными данными через POST /user","1104","Проверка создания пользователя через POST /user с валидными данными","AllTestSuite","Thu Jul 23 13:18:49 UTC 2026","passed","Thu Jul 23 13:18:50 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithValidData"
"Удаление автомобиля с несуществующим id DELETE /car/{carId}","371","Удаление автомобиля с несуществующим id DELETE /car/{carId}","AllTestSuite","Thu Jul 23 13:18:29 UTC 2026","passed","Thu Jul 23 13:18:29 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeDeleteCar"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","6324","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Thu Jul 23 13:55:15 UTC 2026","passed","Thu Jul 23 13:55:21 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Позитивный сценарий создания пользователя","20754","Проверка успешного создания пользователя и его отображения в системе","AllTestSuite","Thu Jul 23 14:03:35 UTC 2026","failed","Thu Jul 23 14:03:56 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","createValidUserTest"
"Изменение автомобиля с несуществующим id GET /car/{carId}","374","Изменение автомобиля с несуществующим id GET /car/{carId}","AllTestSuite","Thu Jul 23 13:18:33 UTC 2026","passed","Thu Jul 23 13:18:33 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCar"
"Авторизация пользователя с валидными данными (JSON) тестирование API","459","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Thu Jul 23 13:19:13 UTC 2026","passed","Thu Jul 23 13:19:14 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"API проверка обновления авто POST /car с невалидным телом","2388","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Thu Jul 23 13:18:34 UTC 2026","passed","Thu Jul 23 13:18:36 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","12315","Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по убыванию","AllTestSuite","Thu Jul 23 13:25:28 UTC 2026","passed","Thu Jul 23 13:25:40 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortIdHighLow"
