"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка ввода в поле Price на странице Cars -> Create new, с помощью стрелок","9292","Проверка ввода в поле Price на странице Cars -> Buy or Sell, с помощью стрелок","AllTestSuite","Tue Jun 30 10:13:40 UTC 2026","passed","Tue Jun 30 10:13:49 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testArrowInputUser"
"Получение списка всех пользователей через GET /users","2670","Проверка получения списка пользователей через GET /users","AllTestSuite","Tue Jun 30 10:16:35 UTC 2026","passed","Tue Jun 30 10:16:38 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testGetAllUsers"
"","5921","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 09:57:14 UTC 2026","passed","Tue Jun 30 09:57:20 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6548","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 10:01:02 UTC 2026","passed","Tue Jun 30 10:01:08 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6533","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 10:01:43 UTC 2026","passed","Tue Jun 30 10:01:49 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testErrorCreateCar"
"Получение несуществующего пользователя","310","Проверка получения несуществующего пользователя","AllTestSuite","Tue Jun 30 10:16:44 UTC 2026","passed","Tue Jun 30 10:16:44 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testGetNonExistentUser"
"API проверка получения авто конкретного пользователя GET /user/{userId}/cars","2579","API проверка получения авто конкретного пользователя GET /user/{userId}/cars","AllTestSuite","Tue Jun 30 10:16:08 UTC 2026","passed","Tue Jun 30 10:16:11 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkUserCar"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7520","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 10:15:26 UTC 2026","failed","Tue Jun 30 10:15:34 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Создание пользователя с отрицательным балансом","341","Проверка создания пользователя с отрицательным балансом","AllTestSuite","Tue Jun 30 10:16:53 UTC 2026","failed","Tue Jun 30 10:16:53 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testCreateUserWithNegativeBalance"
"API проверка создания авто POST /car с невалидным телом","316","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 10:16:16 UTC 2026","passed","Tue Jun 30 10:16:16 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"Проверка сортировки пользователей по полу от A-Z","14776","Проверка сортировки пользователей по полу от A-Z","AllTestSuite","Tue Jun 30 09:54:54 UTC 2026","passed","Tue Jun 30 09:55:08 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortBySexIncrease"
"Проверка ховер-эффектов и тултипов","25638","Проверка ховер-эффектов и тултипов","AllTestSuite","Tue Jun 30 09:47:14 UTC 2026","failed","Tue Jun 30 09:47:40 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkHoverEffectAndTooltip"
"","13030","Проверка корректного увеличения баланса пользователя","AllTestSuite","Tue Jun 30 09:41:23 UTC 2026","passed","Tue Jun 30 09:41:36 UTC 2026","ui.tests.UsersAddMoneyTest","AllTests-Chrome","ui.tests.UsersAddMoneyTest","testAddMoneySuccess"
"Удаление автомобиля с несуществующим id DELETE /car/{carId}","326","Удаление автомобиля с несуществующим id DELETE /car/{carId}","AllTestSuite","Tue Jun 30 10:16:17 UTC 2026","passed","Tue Jun 30 10:16:17 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeDeleteCar"
"","6418","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 09:56:28 UTC 2026","failed","Tue Jun 30 09:56:34 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка создания дома с заполнением обязательных полей {floors} и {price} валидными кредами и получением успешного кода выполнения операции","7549","Проверка создания дома с заполнением обязательных полей {floors} и {price} валидными кредами и получением успешного кода выполнения операции","AllTestSuite","Tue Jun 30 09:39:17 UTC 2026","passed","Tue Jun 30 09:39:24 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheCreationOfAHouseByFillingInTheRequiredFieldsWithValidCredits"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7574","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 10:04:19 UTC 2026","failed","Tue Jun 30 10:04:26 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUser"
"Создание пользователя с невалидными данными","309","Проверка создания пользователя с невалидными данными","AllTestSuite","Tue Jun 30 10:16:43 UTC 2026","passed","Tue Jun 30 10:16:43 UTC 2026","api.tests.UsersApiTest","AllTests-API","api.tests.UsersApiTest","testCreateUserWithInvalidData"
"Проверка сортировки пользователей по возрастанию наличности","14730","Проверка сортировки пользователей по возрастанию наличности","AllTestSuite","Tue Jun 30 09:54:23 UTC 2026","passed","Tue Jun 30 09:54:38 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByMoneyIncrease"
"Авторизация пользователя с валидными данными (JSON) тестирование API","416","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Tue Jun 30 10:16:53 UTC 2026","passed","Tue Jun 30 10:16:54 UTC 2026","api.tests.LoginApiTest","AllTests-API","api.tests.LoginApiTest","checkingApiUserAuthorizationWithValidData"
"Полный цикл CRUD: создание, операции и удаление пользователя, автомобиля и дома","16227","E2E-сценарий: создание пользователя -> пополнение баланса -> создание авто -> покупка/продажа авто -> создание дома -> заселение/выселение -> удаление всех сущностей","AllTestSuite","Tue Jun 30 09:39:00 UTC 2026","passed","Tue Jun 30 09:39:16 UTC 2026","ui.tests.AllPostTest","AllTests-Chrome","ui.tests.AllPostTest","testFullUserFlow"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","35030","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по возрастанию","AllTestSuite","Tue Jun 30 10:12:32 UTC 2026","passed","Tue Jun 30 10:13:07 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortPriceLowHigh"
"Проверка сортировки пользователей по имени от Z-A","16623","Проверка сортировки пользователей по имени от Z-A","AllTestSuite","Tue Jun 30 09:50:55 UTC 2026","passed","Tue Jun 30 09:51:12 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByFirstNameDecrease"
"","5609","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Tue Jun 30 09:40:45 UTC 2026","passed","Tue Jun 30 09:40:50 UTC 2026","ui.tests.UsersAddMoneyTest","AllTests-Chrome","ui.tests.UsersAddMoneyTest","testAddMoneyInvalid"
"Проверка наличия всех атрибутов в таблице Cars -> read all","5439","Проверка наличия всех атрибутов в таблице Cars -> read all","AllTestSuite","Tue Jun 30 10:00:15 UTC 2026","passed","Tue Jun 30 10:00:20 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testAttributeCarsTable"
"","5839","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 09:56:34 UTC 2026","passed","Tue Jun 30 09:56:40 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","6563","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 10:00:55 UTC 2026","passed","Tue Jun 30 10:01:01 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testCreateNewCar"
"Проверка корректной сортировки первых 30 значений атрибута Mark таблицы Cars Я-А","41539","Проверка корректной сортировки первых 30 значений атрибута Mark таблицы Cars Я-А","AllTestSuite","Tue Jun 30 10:08:37 UTC 2026","failed","Tue Jun 30 10:09:19 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortMarkZA"
"API проверка создания авто POST /car с невалидным телом","308","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 10:16:15 UTC 2026","passed","Tue Jun 30 10:16:15 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","2399","Проверка валидации поля 'Password' при вводе значений < 3 символов","AllTestSuite","Tue Jun 30 10:00:12 UTC 2026","passed","Tue Jun 30 10:00:15 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7949","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Tue Jun 30 09:40:00 UTC 2026","passed","Tue Jun 30 09:40:07 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7833","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Tue Jun 30 09:39:35 UTC 2026","passed","Tue Jun 30 09:39:43 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка сортировки пользователей по убыванию ID","16380","Проверка сортировки пользователей по убыванию ID","AllTestSuite","Tue Jun 30 09:51:28 UTC 2026","passed","Tue Jun 30 09:51:44 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByIDDecrease"
