"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11111","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 13:58:26 UTC 2026","failed","Tue Jun 30 13:58:38 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","8985","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","AllTestSuite","Tue Jun 30 13:58:45 UTC 2026","passed","Tue Jun 30 13:58:54 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка сортировки пользователей по убыванию возраста","17856","Проверка сортировки пользователей по убыванию возраста","AllTestSuite","Tue Jun 30 13:47:21 UTC 2026","passed","Tue Jun 30 13:47:39 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByAgeDecrease"
"","10498","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 13:56:35 UTC 2026","passed","Tue Jun 30 13:56:46 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","13929","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Tue Jun 30 14:22:35 UTC 2026","passed","Tue Jun 30 14:22:49 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Проверка сортировки пользователей по убыванию наличности","17768","Проверка сортировки пользователей по убыванию наличности","AllTestSuite","Tue Jun 30 13:52:05 UTC 2026","passed","Tue Jun 30 13:52:23 UTC 2026","ui.tests.UsersTest","AllTests-Chrome","ui.tests.UsersTest","checkSortByMoneyDecrease"
"API проверка обновления авто POST /car с невалидным телом","0","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 14:24:41 UTC 2026","skipped","Tue Jun 30 14:24:41 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","9232","Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","AllTestSuite","Tue Jun 30 14:00:10 UTC 2026","passed","Tue Jun 30 14:00:19 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","emailValidationCheckWithoutDomainWithErrorInformationMessage"
"API проверка создания авто POST /car с невалидным телом","0","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Tue Jun 30 14:24:38 UTC 2026","skipped","Tue Jun 30 14:24:38 UTC 2026","api.tests.CarsApiTest","AllTests-API","api.tests.CarsApiTest","checkNegativeCreateCar"
"","14112","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Tue Jun 30 13:54:59 UTC 2026","passed","Tue Jun 30 13:55:13 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","testInvalidUserData"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по возрастанию","16041","Проверка корректной сортировки первых 30 значений атрибута таблицы ID Cars по возрастанию","AllTestSuite","Tue Jun 30 14:10:53 UTC 2026","passed","Tue Jun 30 14:11:09 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortIdLowHigh"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6396","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Tue Jun 30 14:07:11 UTC 2026","passed","Tue Jun 30 14:07:18 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testErrorCreateCar"
"Позитивный сценарий создания пользователя","13485","Проверка успешного создания пользователя и его отображения в системе","AllTestSuite","Tue Jun 30 13:53:50 UTC 2026","passed","Tue Jun 30 13:54:04 UTC 2026","ui.tests.CreateUserTest","AllTests-Chrome","ui.tests.CreateUserTest","createValidUserTest"
"Авторизация пользователя с валидными данными (JSON) тестирование API","386","Авторизация пользователя с валидными данными (JSON) POST/login","AllTestSuite","Tue Jun 30 14:24:46 UTC 2026","passed","Tue Jun 30 14:24:47 UTC 2026","api.tests.LoginApiTest","AllTests-API","api.tests.LoginApiTest","checkingApiUserAuthorizationWithValidDataAPI"
"Проверка валидации поля 'Password' при вводе значений < 3 символов","7725","Проверка валидации поля 'Password' при вводе значений < 3 символов","AllTestSuite","Tue Jun 30 14:01:07 UTC 2026","passed","Tue Jun 30 14:01:15 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkValidationForPasswordFieldWithValueLessThanThree"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","21338","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","AllTestSuite","Tue Jun 30 14:18:21 UTC 2026","passed","Tue Jun 30 14:18:42 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortPriceHighLow"
