"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","3416","Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","AllTestSuite","Wed Jul 08 13:40:40 UTC 2026","passed","Wed Jul 08 13:40:43 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingTheAlertAfterEnteringAValidEmailAndAnInvalidPasswordAndPressingGo"
"API проверка обновления авто POST /car с невалидным телом","1","API проверка обновления авто POST /car с невалидным телом","AllTestSuite","Wed Jul 08 13:21:58 UTC 2026","skipped","Wed Jul 08 13:21:58 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCarBrokeBody"
"Проверка обновления таблицы","74943","Проверка обновления таблицы","AllTestSuite","Wed Jul 08 13:43:47 UTC 2026","passed","Wed Jul 08 13:45:02 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkReloadButton"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7689","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Wed Jul 08 13:37:44 UTC 2026","passed","Wed Jul 08 13:37:51 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
"","6053","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Wed Jul 08 14:03:44 UTC 2026","passed","Wed Jul 08 14:03:50 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"","18754","Проверка корректного увеличения баланса пользователя","AllTestSuite","Wed Jul 08 13:58:01 UTC 2026","failed","Wed Jul 08 13:58:20 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneySuccess"
"Авторизация с пустым телом запроса","7","Авторизация с пустым телом запроса","AllTestSuite","Wed Jul 08 13:22:24 UTC 2026","broken","Wed Jul 08 13:22:24 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingAuthorizationRequestWithAnEmptyRequestBodyAPI"
"Проверка сортировки пользователей по возрастанию возраста","16796","Проверка сортировки пользователей по возрастанию возраста","AllTestSuite","Wed Jul 08 13:45:21 UTC 2026","passed","Wed Jul 08 13:45:38 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByAgeIncrease"
"Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","6865","Проверка создания автомобиля с невалидными данными со страницы Cars -> Create new","AllTestSuite","Wed Jul 08 13:26:20 UTC 2026","failed","Wed Jul 08 13:26:27 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testErrorCreateCar"
"Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные","10089","Проверка создания дома с заполнением всех полей валидными кредами (включая необязательные)","AllTestSuite","Wed Jul 08 13:39:13 UTC 2026","passed","Wed Jul 08 13:39:23 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheCreationOfAHouseWithAllFieldsFilledWithValidCredits"
