"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отображения данных по пользователю c одной машиной","20566","Проверка отображения данных по пользователю c одной машиной","AllTestSuite","Thu Jul 02 20:34:38 UTC 2026","failed","Thu Jul 02 20:34:58 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserWithOneCar"
"Авторизация с невалидным email","342","Авторизация с невалидным email","AllTestSuite","Thu Jul 02 18:31:11 UTC 2026","passed","Thu Jul 02 18:31:11 UTC 2026","tests.api.login.LoginApiTest","AllTests-Chrome","tests.api.login.LoginApiTest","checkingAuthorizationWithInvalidEmailAPI"
"Создание пользователя с невалидным возрастом","545","Проверка создания пользователя с невалидным возрастом","AllTestSuite","Thu Jul 02 18:31:07 UTC 2026","failed","Thu Jul 02 18:31:07 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testCreateUserWithInvalidAge"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","20510","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","AllTestSuite","Thu Jul 02 19:49:41 UTC 2026","failed","Thu Jul 02 19:50:02 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"API проверка создания авто POST /car с невалидным телом","269","API проверка создания авто POST /car с невалидным телом","AllTestSuite","Thu Jul 02 18:30:35 UTC 2026","passed","Thu Jul 02 18:30:35 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeCreateCar"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","20552","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Thu Jul 02 20:33:14 UTC 2026","failed","Thu Jul 02 20:33:35 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"","20552","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Thu Jul 02 21:12:19 UTC 2026","failed","Thu Jul 02 21:12:39 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"","20546","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Thu Jul 02 21:06:44 UTC 2026","failed","Thu Jul 02 21:07:04 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Обновление данных пользователя через PUT /user/{userId}","588","Проверка обновления пользователя через PUT /user/{userId}","AllTestSuite","Thu Jul 02 18:30:59 UTC 2026","passed","Thu Jul 02 18:30:59 UTC 2026","tests.api.users.UsersApiTest","AllTests-Chrome","tests.api.users.UsersApiTest","testUpdateUser"
"","20558","Проверка обработки невалидных данных при создании пользователя","AllTestSuite","Thu Jul 02 21:03:56 UTC 2026","failed","Thu Jul 02 21:04:17 UTC 2026","tests.ui.users.CreateUserTest","AllTests-Chrome","tests.ui.users.CreateUserTest","testInvalidUserData"
"Проверка сортировки пользователей по имени от Z-A","20536","Проверка сортировки пользователей по имени от Z-A","AllTestSuite","Thu Jul 02 20:14:52 UTC 2026","failed","Thu Jul 02 20:15:12 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkSortByFirstNameDecrease"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","20373","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Thu Jul 02 18:35:12 UTC 2026","failed","Thu Jul 02 18:35:33 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
