"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","58535","Проверка корректной сортировки первых 30 значений атрибута Model таблицы Cars Я-А","AllTestSuite","Fri Jul 10 14:52:12 UTC 2026","failed","Fri Jul 10 14:53:10 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","checkSortModelZA"
"Проверка ховер эффекта кнопок","62712","Проверка ховер эффекта кнопок","AllTestSuite","Fri Jul 10 15:36:07 UTC 2026","failed","Fri Jul 10 15:37:09 UTC 2026","tests.ui.users.UsersReadAllTest","AllTests-Chrome","tests.ui.users.UsersReadAllTest","checkHoverEffect"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7698","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","AllTestSuite","Fri Jul 10 15:24:09 UTC 2026","passed","Fri Jul 10 15:24:17 UTC 2026","tests.ui.houses.HousesTest","AllTests-Chrome","tests.ui.houses.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","62306","Проверка создания автомобиля с валидными данными со страницы Cars -> Create new","AllTestSuite","Fri Jul 10 14:10:28 UTC 2026","passed","Fri Jul 10 14:11:30 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testCreateNewCar"
"Проверка валидации полей с получением ошибок при вводе невалидных значений","5724","Проверка валидации полей с получением ошибок при вводе невалидных значений","AllTestSuite","Fri Jul 10 15:56:45 UTC 2026","passed","Fri Jul 10 15:56:50 UTC 2026","tests.ui.users.UsersReadUserWithCarsTest","AllTests-Chrome","tests.ui.users.UsersReadUserWithCarsTest","checkDataInTableUserNegativeId"
"Изменение автомобиля с несуществующим id GET /car/{carId}","268","Изменение автомобиля с несуществующим id GET /car/{carId}","AllTestSuite","Fri Jul 10 13:51:24 UTC 2026","passed","Fri Jul 10 13:51:24 UTC 2026","tests.api.cars.CarsApiTest","AllTests-Chrome","tests.api.cars.CarsApiTest","checkNegativeUpdateCar"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2135","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","AllTestSuite","Fri Jul 10 15:29:14 UTC 2026","passed","Fri Jul 10 15:29:17 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","26456","Проверка аллерта после ввода невалидного 'Email' валидного 'Password' и нажатия 'GO'","AllTestSuite","Fri Jul 10 15:31:11 UTC 2026","passed","Fri Jul 10 15:31:37 UTC 2026","tests.ui.login.LoginTest","AllTests-Chrome","tests.ui.login.LoginTest","emailValidationCheckWithoutDomainWithErrorInformationMessage"
"","5422","Проверка обработки ошибок при пополнении баланса","AllTestSuite","Fri Jul 10 15:59:41 UTC 2026","passed","Fri Jul 10 15:59:46 UTC 2026","tests.ui.users.UsersAddMoneyTest","AllTests-Chrome","tests.ui.users.UsersAddMoneyTest","testAddMoneyInvalid"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","11499","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","AllTestSuite","Fri Jul 10 15:13:50 UTC 2026","passed","Fri Jul 10 15:14:02 UTC 2026","tests.ui.cars.CarsTest","AllTests-Chrome","tests.ui.cars.CarsTest","testInputIdUserError"
