"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидации поля 'Password' при вводе значений > 8 символов.","2583","Проверка валидации поля 'Password' при вводе значений > 8 символов","CrossBrowserTestSuite","Tue Jun 16 14:23:03 UTC 2026","passed","Tue Jun 16 14:23:05 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkThePasswordFieldIfTheValueIsGreaterThanEight"
"Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","2568","Проверка отображения сообщений об ошибке при пустых значениях 'Email' и 'Password'","CrossBrowserTestSuite","Tue Jun 16 14:22:53 UTC 2026","passed","Tue Jun 16 14:22:55 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingTheDisplayOfErrorMessagesOnTheAuthorizationPage"
"Полный цикл CRUD: создание, операции и удаление пользователя, автомобиля и дома","14873","E2E-сценарий: создание пользователя -> пополнение баланса -> создание авто -> покупка/продажа авто -> создание дома -> заселение/выселение -> удаление всех сущностей","CrossBrowserTestSuite","Tue Jun 16 14:21:04 UTC 2026","passed","Tue Jun 16 14:21:19 UTC 2026","ui.tests.AllPostTest","AllTests-Firefox","ui.tests.AllPostTest","testFullUserFlow"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2687","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","Tue Jun 16 14:20:52 UTC 2026","passed","Tue Jun 16 14:20:55 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkForTheEmailField"
"Авторизация пользователя с валидными данными 'Email' и 'Password'.","3306","Проверка авторизации с валидными данными (валидный email + пароль) иотображения сообщения об успешном входе.","CrossBrowserTestSuite","Tue Jun 16 14:20:39 UTC 2026","passed","Tue Jun 16 14:20:43 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","positiveAuthorization"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2713","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Tue Jun 16 14:19:54 UTC 2026","passed","Tue Jun 16 14:19:57 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
"Проверка авторизации с пустым значением 'Email' и валидным 'Password'","2623","Проверка авторизации с пустым значением 'Email' и валидным 'Password'","CrossBrowserTestSuite","Tue Jun 16 14:20:43 UTC 2026","passed","Tue Jun 16 14:20:46 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingAuthorizationWithAnEmptyEmailValueAndAValidPassword"
"Проверка валидации поля 'Email' значением не являющимся адресом электронной почты.","2513","Проверка валидации поля 'Email' значением не являющимся адресом электронной почты","CrossBrowserTestSuite","Tue Jun 16 14:22:58 UTC 2026","passed","Tue Jun 16 14:23:00 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkForTheEmailField"
"Проверка авторизации с пустым значением 'Email' и валидным 'Password'","2777","Проверка авторизации с пустым значением 'Email' и валидным 'Password'","CrossBrowserTestSuite","Tue Jun 16 14:22:42 UTC 2026","passed","Tue Jun 16 14:22:45 UTC 2026","ui.tests.LoginTest","AllTests-Firefox","ui.tests.LoginTest","checkingAuthorizationWithAnEmptyEmailValueAndAValidPassword"
"Проверка устойчивости формы авторизации к SQL-инъекциям через поле 'Password'","2862","Проверка того, что ввод SQL-пейлоада в поле пароля не ломает БД и выдает стандартный алерт","CrossBrowserTestSuite","Tue Jun 16 14:19:57 UTC 2026","passed","Tue Jun 16 14:20:00 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingPasswordSqlInjectionProtectionSoft"
