"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка наличия всех атрибутов в таблице Cars -> read all","4993","Проверка наличия всех атрибутов в таблице Cars -> read all","CrossBrowserTestSuite","Sun Jun 21 12:19:14 UTC 2026","passed","Sun Jun 21 12:19:19 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testAttributeCarsTable"
"Проверка корректной работы радиокнопки Buy на странице Cars -> Buy or Sell","5143","Проверка корректной работы радиокнопки Buy на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 21 12:19:21 UTC 2026","passed","Sun Jun 21 12:19:27 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","testRadioButtonBuy"
"Проверка корректной сортировки первых 30 значений атрибута ID таблицы Cars по возрастанию","8810","Проверка корректной сортировки первых 30 значений атрибута таблицы ID Cars по возрастанию","CrossBrowserTestSuite","Sun Jun 21 12:18:29 UTC 2026","passed","Sun Jun 21 12:18:38 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortIdLowHigh"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7540","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 21 12:07:35 UTC 2026","passed","Sun Jun 21 12:07:43 UTC 2026","ui.tests.HousesTest","AllTests-Chrome","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","12975","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","CrossBrowserTestSuite","Sun Jun 21 12:18:40 UTC 2026","passed","Sun Jun 21 12:18:53 UTC 2026","ui.tests.CarsTest","AllTests-Firefox","ui.tests.CarsTest","checkSortPriceHighLow"
"Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по убыванию","26519","Проверка корректной сортировки первых 30 значений атрибута Price таблицы Cars по возрастанию","CrossBrowserTestSuite","Sun Jun 21 12:10:40 UTC 2026","passed","Sun Jun 21 12:11:06 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","checkSortPriceLowHigh"
"Проверка ввода валидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7227","Проверка ввода разных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 21 12:12:08 UTC 2026","passed","Sun Jun 21 12:12:15 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUser"
"Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","2427","Проверка аллерта после ввода валидного 'Email' невалидного 'Password' и нажатия 'GO'","CrossBrowserTestSuite","Sun Jun 21 12:07:58 UTC 2026","passed","Sun Jun 21 12:08:00 UTC 2026","ui.tests.LoginTest","AllTests-Chrome","ui.tests.LoginTest","checkingTheAlertAfterEnteringAValidEmailAndAnInvalidPasswordAndPressingGo"
"Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","7158","Проверка ввода невалидных значений в поля idUser и idCar на странице Cars -> Buy or Sell","CrossBrowserTestSuite","Sun Jun 21 12:12:23 UTC 2026","passed","Sun Jun 21 12:12:30 UTC 2026","ui.tests.CarsTest","AllTests-Chrome","ui.tests.CarsTest","testInputIdUserError"
"Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","7124","Проверка валидации полей на странице 'Houses/Create new' с получением ошибок при вводе невалидных значений","CrossBrowserTestSuite","Sun Jun 21 12:13:53 UTC 2026","passed","Sun Jun 21 12:14:00 UTC 2026","ui.tests.HousesTest","AllTests-Firefox","ui.tests.HousesTest","checkingTheValidationOfFieldsOnTheHousesCreateNewPageAndReceivingErrorsWhenEnteringInvalidValues"
